From Files,To File
19,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/BeamUrns.java
27,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/CoderTranslation.java
8,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/CoderTranslator.java
4,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/CoderTranslatorRegistrar.java
1,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/CoderTranslators.java
2,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/CombineTranslation.java
6,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/CreatePCollectionViewTranslation.java
2,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/DeduplicatedFlattenFactory.java
4,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/DefaultArtifactResolver.java
1,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/DefaultExpansionServiceClientFactory.java
1,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/DisplayDataTranslation.java
2,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/EmptyFlattenAsCreateFactory.java
55,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/Environments.java
3,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/ExecutableStageTranslation.java
3,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/ExpansionServiceClient.java
2,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/ExpansionServiceClientFactory.java
3,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/External.java
1,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/ExternalTranslation.java
4,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/ForwardingPTransform.java
43,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/ExecutableStage.java
11,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/FusedPipeline.java
2,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/GreedyPCollectionFusers.java
10,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/GreedyPipelineFuser.java
3,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/GreedyStageFuser.java
9,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/ImmutableExecutableStage.java
2,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/Networks.java
2,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/OutputDeduplicator.java
44,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/PipelineNode.java
4,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/PipelineValidator.java
9,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/ProtoOverrides.java
25,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/QueryablePipeline.java
12,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/SideInputReference.java
7,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/SplittableParDoExpander.java
8,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/TimerReference.java
2,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/TrivialNativeTransformExpander.java
9,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/graph/UserStateReference.java
3,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/ModelCoderRegistrar.java
14,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/ModelCoders.java
5,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/NativeTransforms.java
37,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/ParDoTranslation.java
4,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/PCollectionTranslation.java
6,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/PCollectionViewTranslation.java
12,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/PipelineOptionsTranslation.java
28,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/PipelineTranslation.java
11,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/PTransformMatchers.java
19,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/PTransformReplacements.java
94,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/PTransformTranslation.java
12,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/ReadTranslation.java
40,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/RehydratedComponents.java
3,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/renderer/PipelineDotRenderer.java
2,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/renderer/PortablePipelineDotRenderer.java
18,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/ReplacementOutputs.java
2,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/resources/ClasspathScanningResourcesDetector.java
15,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/resources/PipelineResources.java
3,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/resources/PipelineResourcesDetector.java
1,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/resources/PipelineResourcesOptions.java
2,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/RunnerPCollectionView.java
73,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/SdkComponents.java
71,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/SerializablePipelineOptions.java
10,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/SingleInputOutputOverrideFactory.java
41,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/SplittableParDo.java
7,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/SplittableParDoNaiveBounded.java
5,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/SyntheticComponents.java
3,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/TestStreamTranslation.java
29,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/Timer.java
14,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/TransformInputs.java
20,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/TransformPayloadTranslatorRegistrar.java
12,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/TriggerTranslation.java
7,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/UnboundedReadFromBoundedSource.java
4,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/UnconsumedReads.java
4,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/UnsupportedOverrideFactory.java
24,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/WindowingStrategyTranslation.java
2,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/WindowIntoTranslation.java
5,runners/core-construction-java/src/main/java/org/apache/beam/runners/core/construction/WriteFilesTranslation.java
1,runners/core-construction-java/src/test/java/org/apache/beam/runners/core/construction/graph/ExecutableStageMatcher.java
7,runners/core-java/src/main/java/org/apache/beam/runners/core/ActiveWindowSet.java
53,runners/core-java/src/main/java/org/apache/beam/runners/core/DoFnRunner.java
36,runners/core-java/src/main/java/org/apache/beam/runners/core/DoFnRunners.java
5,runners/core-java/src/main/java/org/apache/beam/runners/core/ElementByteSizeObservable.java
5,runners/core-java/src/main/java/org/apache/beam/runners/core/GlobalCombineFnRunner.java
4,runners/core-java/src/main/java/org/apache/beam/runners/core/GlobalCombineFnRunners.java
2,runners/core-java/src/main/java/org/apache/beam/runners/core/GroupAlsoByWindowsAggregators.java
2,runners/core-java/src/main/java/org/apache/beam/runners/core/GroupAlsoByWindowViaWindowSetNewDoFn.java
6,runners/core-java/src/main/java/org/apache/beam/runners/core/GroupByKeyViaGroupByKeyOnly.java
7,runners/core-java/src/main/java/org/apache/beam/runners/core/InMemoryBundleFinalizer.java
11,runners/core-java/src/main/java/org/apache/beam/runners/core/InMemoryMultimapSideInputView.java
28,runners/core-java/src/main/java/org/apache/beam/runners/core/InMemoryStateInternals.java
19,runners/core-java/src/main/java/org/apache/beam/runners/core/InMemoryTimerInternals.java
48,runners/core-java/src/main/java/org/apache/beam/runners/core/KeyedWorkItem.java
11,runners/core-java/src/main/java/org/apache/beam/runners/core/KeyedWorkItemCoder.java
18,runners/core-java/src/main/java/org/apache/beam/runners/core/KeyedWorkItems.java
5,runners/core-java/src/main/java/org/apache/beam/runners/core/LateDataDroppingDoFnRunner.java
10,runners/core-java/src/main/java/org/apache/beam/runners/core/LateDataUtils.java
3,runners/core-java/src/main/java/org/apache/beam/runners/core/MergingActiveWindowSet.java
8,runners/core-java/src/main/java/org/apache/beam/runners/core/MergingStateAccessor.java
10,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/CounterCell.java
1,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/DefaultMetricResults.java
12,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/DirtyState.java
6,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/DistributionCell.java
28,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/DistributionData.java
18,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/ExecutionStateSampler.java
59,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/ExecutionStateTracker.java
3,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/GaugeCell.java
16,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/GaugeData.java
1,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/HistogramCell.java
4,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/LabeledMetrics.java
7,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/MetricCell.java
31,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/MetricsContainerImpl.java
39,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/MetricsContainerStepMap.java
4,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/MetricsMap.java
5,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/MetricsPusher.java
18,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/MetricUpdates.java
41,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/MonitoringInfoConstants.java
19,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/MonitoringInfoEncodings.java
8,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/MonitoringInfoMetricName.java
1,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/NoOpMetricsSink.java
6,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/SimpleExecutionState.java
13,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/SimpleMonitoringInfoBuilder.java
3,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/SimpleStateRegistry.java
13,runners/core-java/src/main/java/org/apache/beam/runners/core/metrics/SpecMonitoringInfoValidator.java
1,runners/core-java/src/main/java/org/apache/beam/runners/core/NonEmptyPanes.java
2,runners/core-java/src/main/java/org/apache/beam/runners/core/NonMergingActiveWindowSet.java
22,runners/core-java/src/main/java/org/apache/beam/runners/core/NullSideInputReader.java
6,runners/core-java/src/main/java/org/apache/beam/runners/core/OutputAndTimeBoundedSplittableProcessElementInvoker.java
25,runners/core-java/src/main/java/org/apache/beam/runners/core/OutputWindowedValue.java
2,runners/core-java/src/main/java/org/apache/beam/runners/core/PaneInfoTracker.java
2,runners/core-java/src/main/java/org/apache/beam/runners/core/PeekingReiterator.java
3,runners/core-java/src/main/java/org/apache/beam/runners/core/ProcessFnRunner.java
6,runners/core-java/src/main/java/org/apache/beam/runners/core/PushbackSideInputDoFnRunner.java
11,runners/core-java/src/main/java/org/apache/beam/runners/core/ReadyCheckingSideInputReader.java
8,runners/core-java/src/main/java/org/apache/beam/runners/core/ReduceFn.java
1,runners/core-java/src/main/java/org/apache/beam/runners/core/ReduceFnContextFactory.java
11,runners/core-java/src/main/java/org/apache/beam/runners/core/ReduceFnRunner.java
12,runners/core-java/src/main/java/org/apache/beam/runners/core/serialization/Base64Serializer.java
7,runners/core-java/src/main/java/org/apache/beam/runners/core/SideInputHandler.java
70,runners/core-java/src/main/java/org/apache/beam/runners/core/SideInputReader.java
7,runners/core-java/src/main/java/org/apache/beam/runners/core/SimpleDoFnRunner.java
